t,x,y,match,team,player,won,tstd,tsync,tper,tier,zone
2580000,106,92,645149633,radiant,BOT%20Lawmir,1,2348000,2348,0.000910077519379845,Normal,base2 dire
2580000,107,90,645149633,dire,CaptainNaughty,0,2348000,2348,0.000910077519379845,Normal,base2 dire
2580000,102,97,645149633,dire,Dinamo,0,2348000,2348,0.000910077519379845,Normal,base2 dire
2580000,119,110,645149633,dire,LgN%2Eulfsaar,0,2348000,2348,0.000910077519379845,Normal,base2 dire
2580000,107,88,645149633,radiant,Lhogan,1,2348000,2348,0.000910077519379845,Normal,base2 dire
2580000,100,90,645149633,radiant,NewllStyLell,1,2348000,2348,0.000910077519379845,Normal,base2 dire
2580000,111,95,645149633,dire,PK%2ETenzai,0,2348000,2348,0.000910077519379845,Normal,base2 dire
2580000,101,99,645149633,dire,Prof%2E%20Black,0,2348000,2348,0.000910077519379845,Normal,base2 dire
2580000,93,88,645149633,radiant,R%20E%20D%20%21,1,2348000,2348,0.000910077519379845,Normal,midlane dire
1980133,118,109,645153730,radiant,%5BEl%20Perro%20Guano%5D,0,1582467,1583,0.000799441249653432,High,base2 dire
1980133,109,94,645153730,radiant,%5BJEC%5D,0,1582467,1583,0.000799441249653432,High,base2 dire
1980133,115,106,645153730,dire,Cohdizzle,0,1582467,1583,0.000799441249653432,High,base2 dire
1980133,115,103,645153730,dire,Hagler,0,1582467,1583,0.000799441249653432,High,base2 dire
1980133,56,52,645153730,radiant,orangerunner,0,1582467,1583,0.000799441249653432,High,midlane radiant
1980133,116,107,645153730,dire,priapus,0,1582467,1583,0.000799441249653432,High,base2 dire
1980133,117,109,645153730,dire,SAD%20BOY%2013,0,1582467,1583,0.000799441249653432,High,base2 dire
1980133,71,65,645153730,radiant,so%20humongous%20big,0,1582467,1583,0.000799441249653432,High,midlane dire
1980133,34,31,645153730,radiant,Watered%20Down%20Milk,0,1582467,1583,0.000799441249653432,High,midlane radiant
1980133,108,105,645153730,dire,wildFyyre,0,1582467,1583,0.000799441249653432,High,base2 dire
2340066,7,34,645174955,dire,%28JOKER%29%20Fatal_Anus,1,2178500,2179,0.000928868059812453,High,void radiant
2344266,9,6,645174955,radiant,agsBAKUnawa,0,2182700,2183,0.000930573187044784,High,base1 radiant
2345866,32,13,645174955,dire,Dr%20StickyNuts,1,2184300,2185,0.00093142575066095,High,base1 radiant
2345800,20,9,645174955,dire,Father%3F%3F,1,2184234,2185,0.00093142575066095,High,void radiant
2345733,11,10,645174955,radiant,Fosforodolfa,0,2184167,2185,0.00093142575066095,High,base1 radiant
2340066,8,7,645174955,radiant,Gean%2Ewhere%27s%20my%20drink%3F,0,2178500,2179,0.000928868059812453,High,base1 radiant
2340066,13,35,645174955,dire,Me,1,2178500,2179,0.000928868059812453,High,base1 radiant
2340066,8,33,645174955,radiant,ness%20%28Fiore%20%3C3%29%20%3A3,0,2178500,2179,0.000928868059812453,High,base1 radiant
2345600,32,11,645174955,dire,Nevermind,1,2184034,2185,0.00093142575066095,High,base1 radiant
2340066,8,34,645174955,radiant,Rava,0,2178500,2179,0.000928868059812453,High,base1 radiant
3300233,11,18,645181933,dire,%21Davids%5E,1,2526200,2527,0.000765703512448969,High,base1 radiant
3300233,50,71,645181933,dire,Chaoschyld,1,2526200,2527,0.000765703512448969,High,river
3300233,16,10,645181933,radiant,Gambit,0,2526200,2527,0.000765703512448969,High,base1 radiant
3300233,10,7,645181933,radiant,QTLING%20JPSYNERGY,0,2526200,2527,0.000765703512448969,High,base1 radiant
3300233,26,13,645181933,dire,Raintits%E2%84%A2,1,2526200,2527,0.000765703512448969,High,base1 radiant
3300233,91,67,645181933,dire,rgalarza999,1,2526200,2527,0.000765703512448969,High,jungle dire
3300233,9,9,645181933,radiant,Ron%20Paul,0,2526200,2527,0.000765703512448969,High,base1 radiant
3300233,13,12,645181933,dire,sheepcattle,1,2526200,2527,0.000765703512448969,High,base1 radiant
3300233,14,11,645181933,radiant,Skeelayz,0,2526200,2527,0.000765703512448969,High,base1 radiant
3300233,14,12,645181933,radiant,TheGuru,0,2526200,2527,0.000765703512448969,High,base1 radiant
2160266,13,16,645191970,dire,%7C%2D%20RavLitOwEzzy,1,1999500,2000,0.000925811913903195,High,base1 radiant
2160266,15,10,645191970,radiant,davidjaii,0,1999500,2000,0.000925811913903195,High,base1 radiant
2160266,17,10,645191970,dire,DnnY,1,1999500,2000,0.000925811913903195,High,base1 radiant
2160266,21,7,645191970,dire,Hello%2C%20This%20Is%20Doge,1,1999500,2000,0.000925811913903195,High,void radiant
2160266,15,14,645191970,radiant,i%20m%20a%20strawberry%20%2C%20suck%20me,0,1999500,2000,0.000925811913903195,High,base1 radiant
2160266,17,11,645191970,radiant,kCharlie,0,1999500,2000,0.000925811913903195,High,base1 radiant
2160266,8,6,645191970,radiant,keeev%5EJiRah%2D,0,1999500,2000,0.000925811913903195,High,base1 radiant
2160266,15,14,645191970,dire,Maraloc,1,1999500,2000,0.000925811913903195,High,base1 radiant
2160266,11,11,645191970,radiant,Pitufo%20%2B%204,0,1999500,2000,0.000925811913903195,High,base1 radiant
2160266,11,14,645191970,dire,XAMADE,1,1999500,2000,0.000925811913903195,High,base1 radiant
3360133,85,53,645197172,radiant,Bear%20Wrestler,1,3016567,3017,0.000897881125538781,High,pit dire
3360133,81,71,645197172,radiant,DaVicho,1,3016567,3017,0.000897881125538781,High,midlane dire
3360133,109,95,645197172,dire,Disway,0,3016567,3017,0.000897881125538781,High,base2 dire
3360133,87,72,645197172,radiant,Flying%20Turd%20Nugget,1,3016567,3017,0.000897881125538781,High,midlane dire
3360133,90,78,645197172,radiant,Mars%20Rover,1,3016567,3017,0.000897881125538781,High,midlane dire
3360133,79,64,645197172,dire,Ninac64,0,3016567,3017,0.000897881125538781,High,void dire
3360133,77,57,645197172,dire,Saodexan,0,3016567,3017,0.000897881125538781,High,jungle dire
3360133,75,60,645197172,dire,Sonata%2DArctica,0,3016567,3017,0.000897881125538781,High,jungle dire
3360133,89,76,645197172,radiant,Twin3037,1,3016567,3017,0.000897881125538781,High,midlane dire
3360133,75,55,645197172,dire,TWMG%2EMajaman,0,3016567,3017,0.000897881125538781,High,jungle dire
3421133,38,38,645199327,radiant,%2D_Damn%2D_it,0,3251500,3252,0.000950562284482948,Normal,midlane radiant
3421133,11,28,645199327,radiant,%C2%A7%D0%BC%CE%B9%D1%8F%CE%B7%CE%98%C6%92%C6%92,0,3251500,3252,0.000950562284482948,Normal,base1 radiant
3421133,16,25,645199327,radiant,_%2D_%2DThrall%2D_%2D_,0,3251500,3252,0.000950562284482948,Normal,base1 radiant
3421133,39,44,645199327,radiant,BRUTUS,0,3251500,3252,0.000950562284482948,Normal,midlane radiant
3421133,32,31,645199327,dire,crazyrlZ,1,3251500,3252,0.000950562284482948,Normal,midlane radiant
3421133,35,34,645199327,dire,DotA%20forever%20%E2%99%A5,1,3251500,3252,0.000950562284482948,Normal,midlane radiant
3421133,37,14,645199327,radiant,Dringber,0,3251500,3252,0.000950562284482948,Normal,bottomlane radiant
3421133,37,26,645199327,dire,R%20E%20D%20%21,1,3251500,3252,0.000950562284482948,Normal,midlane radiant
3421133,38,46,645199327,dire,sickfox,1,3251500,3252,0.000950562284482948,Normal,jungle radiant
3421133,42,42,645199327,dire,Trk,1,3251500,3252,0.000950562284482948,Normal,midlane radiant
3226533,69,64,645212603,radiant,%2Fc_r_a_y_o_l_a%2F%3E%20PERU%20%231,1,3040800,3041,0.000940961693174083,VeryHigh,midlane dire
3228600,120,108,645212603,radiant,%E6%88%91%E7%88%B1%E5%AD%9F%E7%BF%94,1,3042867,3043,0.000941580543350455,VeryHigh,base2 dire
3200933,118,109,645212603,dire,%E8%9D%8E%E5%AD%90%20Scorpion%E2%84%A2,0,3015200,3016,0.000933226065969429,VeryHigh,base2 dire
3229200,111,106,645212603,radiant,Arbatra,1,3043467,3044,0.000941889968438641,VeryHigh,base2 dire
3180133,111,113,645212603,dire,Delilah,0,2994400,2995,0.00092672813911752,VeryHigh,void dire
3197000,74,118,645212603,dire,KEAN%20THE%20SUPAMIDA,0,3011267,3012,0.000931988365616684,VeryHigh,void dire
3229400,117,106,645212603,radiant,Mia%20Wallace,1,3043667,3044,0.000941889968438641,VeryHigh,base2 dire
3180133,114,102,645212603,dire,PriceMistake,0,2994400,2995,0.00092672813911752,VeryHigh,base2 dire
3221133,28,69,645212603,radiant,SPEED%2E%7C%20Luis%20%E3%82%B7,1,3035400,3036,0.000939414567733152,VeryHigh,secretshop radiant
3231800,118,108,645212603,dire,Where%20is%20my%20money%3F%20BITCH%21,0,3046067,3047,0.000942818243703199,VeryHigh,base2 dire
2640500,13,24,645223470,dire,%2C%2ExwAFmMD,1,2512134,2513,0.000951713690588904,VeryHigh,base1 radiant
2640500,22,31,645223470,radiant,1%2E09,0,2512134,2513,0.000951713690588904,VeryHigh,base1 radiant
2640500,9,5,645223470,radiant,ahjwdajhdahwfawhfagwhyua,0,2512134,2513,0.000951713690588904,VeryHigh,base1 radiant
2640500,25,31,645223470,radiant,Allison,0,2512134,2513,0.000951713690588904,VeryHigh,base1 radiant
2640500,31,15,645223470,dire,AXE%20never%20fall%20back,1,2512134,2513,0.000951713690588904,VeryHigh,base1 radiant
2640500,12,5,645223470,radiant,Fei8,0,2512134,2513,0.000951713690588904,VeryHigh,void radiant
2640500,43,9,645223470,dire,J%27me%20tire,1,2512134,2513,0.000951713690588904,VeryHigh,bottomlane radiant
2640500,17,30,645223470,dire,Johnson888,1,2512134,2513,0.000951713690588904,VeryHigh,base1 radiant
2640500,24,32,645223470,dire,like%20an%20angel%20in%20the%20rain%2E,1,2512134,2513,0.000951713690588904,VeryHigh,base1 radiant
2640500,24,31,645223470,radiant,Tryhards%20FUCK%20OFF%20to%20ranked%20ty,0,2512134,2513,0.000951713690588904,VeryHigh,base1 radiant
2580333,114,96,645228608,radiant,%C4%B1Karyuu,1,1951300,1952,0.000756491507103928,High,base2 dire
2580333,100,104,645228608,dire,Energy,0,1951300,1952,0.000756491507103928,High,base2 dire
2580333,117,104,645228608,radiant,Fedio,1,1951300,1952,0.000756491507103928,High,base2 dire
2580333,120,97,645228608,dire,Gambit,0,1951300,1952,0.000756491507103928,High,void dire
2580333,112,109,645228608,radiant,ItS%5BTyLeR%5D%5BDuDrEn%5DBITCH,1,1951300,1952,0.000756491507103928,High,void dire
2580333,101,99,645228608,radiant,Ninac64,1,1951300,1952,0.000756491507103928,High,base2 dire
2580333,116,107,645228608,dire,OldQas,0,1951300,1952,0.000756491507103928,High,base2 dire
2580333,115,101,645228608,dire,Ron%20Paul,0,1951300,1952,0.000756491507103928,High,base2 dire
2580333,122,97,645228608,dire,Skeelayz,0,1951300,1952,0.000756491507103928,High,void dire
2580333,101,90,645228608,radiant,TWMG%2EMajaman,1,1951300,1952,0.000756491507103928,High,base2 dire
3540100,84,51,645231926,radiant,Cryx,0,3408934,3409,0.000962967147820683,High,void dire
3540100,16,21,645231926,dire,Glenda%20%E2%99%A5,1,3408934,3409,0.000962967147820683,High,base1 radiant
3540100,56,53,645231926,radiant,Hello%2C%20This%20Is%20Doge,0,3408934,3409,0.000962967147820683,High,midlane radiant
3540100,18,32,645231926,dire,J%2EF%2EKillconfirmed,1,3408934,3409,0.000962967147820683,High,base1 radiant
3540100,21,22,645231926,dire,Lidow,1,3408934,3409,0.000962967147820683,High,base1 radiant
3540100,46,37,645231926,radiant,MollYYY,0,3408934,3409,0.000962967147820683,High,midlane radiant
3540100,16,19,645231926,radiant,Nick%20Play%20Dota,0,3408934,3409,0.000962967147820683,High,base1 radiant
3540100,20,31,645231926,dire,nuc%7Ceos,1,3408934,3409,0.000962967147820683,High,base1 radiant
3540100,20,20,645231926,dire,Ralphs,1,3408934,3409,0.000962967147820683,High,base1 radiant
3540100,14,17,645231926,radiant,withease,0,3408934,3409,0.000962967147820683,High,base1 radiant
3060100,15,25,645231935,dire,%2D%20%2D%2E,1,2899867,2900,0.000947681448318682,VeryHigh,base1 radiant
3060100,12,10,645231935,radiant,asdasdasd,0,2899867,2900,0.000947681448318682,VeryHigh,base1 radiant
3060100,12,38,645231935,dire,Jake%20The%20Commissioner,1,2899867,2900,0.000947681448318682,VeryHigh,base1 radiant
3060100,9,18,645231935,dire,Jared%20The%20Great,1,2899867,2900,0.000947681448318682,VeryHigh,void radiant
3060100,19,13,645231935,dire,KINGSLAYER,1,2899867,2900,0.000947681448318682,VeryHigh,base1 radiant
3060100,7,9,645231935,radiant,poisoneous,0,2899867,2900,0.000947681448318682,VeryHigh,base1 radiant
3060100,12,27,645231935,dire,Prodigy,1,2899867,2900,0.000947681448318682,VeryHigh,base1 radiant
3060100,15,35,645231935,radiant,SpaceGirl%2A,0,2899867,2900,0.000947681448318682,VeryHigh,base1 radiant
3060100,25,39,645231935,radiant,welder_vizcarra,0,2899867,2900,0.000947681448318682,VeryHigh,jungle radiant
3060100,8,7,645231935,radiant,ZXCV,0,2899867,2900,0.000947681448318682,VeryHigh,base1 radiant
2551733,21,19,645252358,dire,BIGMAN310,1,2346733,2347,0.000919719138857605,VeryHigh,base1 radiant
2551866,23,18,645252358,dire,Delilah,1,2346866,2347,0.000919719138857605,VeryHigh,base1 radiant
2551733,42,56,645252358,dire,iDota%7C%20Jarly,1,2346733,2347,0.000919719138857605,VeryHigh,jungle radiant
2551866,10,7,645252358,radiant,IMPERIUM,0,2346866,2347,0.000919719138857605,VeryHigh,base1 radiant
2551533,12,12,645252358,radiant,longwong,0,2346533,2347,0.000919719138857605,VeryHigh,base1 radiant
2520000,13,28,645252358,radiant,Mr%2ENosey,0,2315000,2315,0.000907179295464574,VeryHigh,base1 radiant
2551533,27,15,645252358,dire,sithis123,1,2346533,2347,0.000919719138857605,VeryHigh,base1 radiant
2551266,7,8,645252358,radiant,these%20people%20are%20on%20crack,0,2346266,2347,0.000919719138857605,VeryHigh,base1 radiant
2520000,14,34,645252358,radiant,Uncle%20Panda,0,2315000,2315,0.000907179295464574,VeryHigh,base1 radiant
2551600,20,20,645252358,dire,Where%20is%20my%20money%3F%20BITCH%21,1,2346600,2347,0.000919719138857605,VeryHigh,base1 radiant
1680233,105,92,645258275,radiant,%2DSh%5BA%5Ddow%2D,1,1516833,1517,0.000902850973644727,VeryHigh,base2 dire
1680233,100,107,645258275,radiant,%E2%99%A5JiYeon%E2%99%A5%20%ED%99%94%EC%9D%B4%ED%8C%85,1,1516833,1517,0.000902850973644727,VeryHigh,base2 dire
1680233,101,91,645258275,radiant,Allison,1,1516833,1517,0.000902850973644727,VeryHigh,base2 dire
1680233,118,113,645258275,dire,AS2IA,0,1516833,1517,0.000902850973644727,VeryHigh,base2 dire
1680233,113,106,645258275,radiant,asd,1,1516833,1517,0.000902850973644727,VeryHigh,base2 dire
1680233,104,105,645258275,radiant,Bambie,1,1516833,1517,0.000902850973644727,VeryHigh,base2 dire
1680233,120,110,645258275,dire,hey,0,1516833,1517,0.000902850973644727,VeryHigh,base2 dire
1680233,73,29,645258275,dire,Kelen,0,1516833,1517,0.000902850973644727,VeryHigh,jungle radiant
1680233,114,104,645258275,dire,papita,0,1516833,1517,0.000902850973644727,VeryHigh,base2 dire
1680233,106,90,645258275,dire,scofield%2E%20vanguard,0,1516833,1517,0.000902850973644727,VeryHigh,base2 dire
2880100,8,7,645260190,radiant,%28NWA%29%20Dracarys,0,2177767,2178,0.000756223742231173,High,base1 radiant
2880100,7,7,645260190,radiant,DrRaptor,0,2177767,2178,0.000756223742231173,High,base1 radiant
2880100,11,6,645260190,radiant,Exige,0,2177767,2178,0.000756223742231173,High,base1 radiant
2880100,33,57,645260190,dire,Fiaro%28%D8%AF%D9%8A%D9%83%20%D9%84%D8%B7%D8%AE%D8%A9%29,1,2177767,2178,0.000756223742231173,High,jungle radiant
2880100,58,56,645260190,radiant,Freexfire,0,2177767,2178,0.000756223742231173,High,midlane radiant
2880100,9,6,645260190,radiant,Fuego,0,2177767,2178,0.000756223742231173,High,base1 radiant
2880100,116,110,645260190,dire,Gambit,1,2177767,2178,0.000756223742231173,High,base2 dire
2880100,14,78,645260190,dire,Linkdude112,1,2177767,2178,0.000756223742231173,High,toplane radiant
2880100,38,36,645260190,dire,Sir%20Wukee,1,2177767,2178,0.000756223742231173,High,midlane radiant
2880100,74,89,645260190,dire,Skeelayz,1,2177767,2178,0.000756223742231173,High,jungle dire
1980100,7,7,645268274,radiant,%2DI%20Hunt%20Peruvians%2D,0,1800434,1801,0.000909550022726125,High,base1 radiant
1980100,36,37,645268274,dire,bembos,1,1800434,1801,0.000909550022726125,High,midlane radiant
1980100,7,7,645268274,radiant,Canti,0,1800434,1801,0.000909550022726125,High,base1 radiant
1980100,21,9,645268274,dire,Cricket,1,1800434,1801,0.000909550022726125,High,void radiant
1980100,22,28,645268274,dire,Demacia%21%21%21%21,1,1800434,1801,0.000909550022726125,High,base1 radiant
1980100,24,27,645268274,dire,hem,1,1800434,1801,0.000909550022726125,High,base1 radiant
1980100,9,6,645268274,radiant,LOL%20is%20the%20best%20game%20ever,0,1800434,1801,0.000909550022726125,High,base1 radiant
1980100,26,22,645268274,dire,Nature,1,1800434,1801,0.000909550022726125,High,base1 radiant
1980100,13,11,645268274,radiant,royciepoo,0,1800434,1801,0.000909550022726125,High,base1 radiant
1980100,28,28,645268274,radiant,SecretFire,0,1800434,1801,0.000909550022726125,High,base1 radiant
3300233,116,108,645274767,dire,%24DD%24Waynies,0,3143267,3144,0.000952660009156929,High,base2 dire
3300233,119,103,645274767,radiant,%5BBRAVO%5DTERRAN,1,3143267,3144,0.000952660009156929,High,base2 dire
3300233,114,106,645274767,radiant,%E7%BE%8E%E2%99%A5%E2%99%A5%E7%A5%9E,1,3143267,3144,0.000952660009156929,High,base2 dire
3300233,111,108,645274767,radiant,5heng%E3%80%81,1,3143267,3144,0.000952660009156929,High,base2 dire
3300233,119,106,645274767,dire,aikangkang,0,3143267,3144,0.000952660009156929,High,base2 dire
3300233,116,109,645274767,dire,Anne%20Frank%27s%20Drum%20Set,0,3143267,3144,0.000952660009156929,High,base2 dire
3300233,115,109,645274767,radiant,evanthebouncy,1,3143267,3144,0.000952660009156929,High,base2 dire
3300233,116,106,645274767,dire,hard%20to%20quit%20dota,0,3143267,3144,0.000952660009156929,High,base2 dire
3300233,110,104,645274767,radiant,Icarus%20Menethil,1,3143267,3144,0.000952660009156929,High,base2 dire
3300233,116,108,645274767,dire,InsomniaSkai,0,3143267,3144,0.000952660009156929,High,base2 dire
1860666,21,22,645282289,dire,Amazing%20%E6%B5%81%E6%B0%93,1,1726300,1727,0.000928162281677636,High,base1 radiant
1860666,7,16,645282289,dire,Azazel,1,1726300,1727,0.000928162281677636,High,void radiant
1860666,7,8,645282289,radiant,Hello%2C%20This%20Is%20Doge,0,1726300,1727,0.000928162281677636,High,base1 radiant
1860666,9,12,645282289,radiant,Kil%27jaeden,0,1726300,1727,0.000928162281677636,High,base1 radiant
1860666,32,12,645282289,dire,Kimoji%2D,1,1726300,1727,0.000928162281677636,High,base1 radiant
1860666,11,6,645282289,radiant,LUB,0,1726300,1727,0.000928162281677636,High,base1 radiant
1860666,9,13,645282289,radiant,Mister%2ERa,0,1726300,1727,0.000928162281677636,High,void radiant
1860666,15,4,645282289,radiant,Mr%2EYellow,0,1726300,1727,0.000928162281677636,High,void radiant
1860666,38,11,645282289,dire,NAMJA,1,1726300,1727,0.000928162281677636,High,bottomlane radiant
1860666,19,22,645282289,dire,Ralphs,1,1726300,1727,0.000928162281677636,High,base1 radiant
1860133,120,110,645284166,dire,AreS%2D,0,1731933,1732,0.000931116215883488,VeryHigh,base2 dire
1860133,120,111,645284166,dire,Delilah,0,1731933,1732,0.000931116215883488,VeryHigh,base2 dire
1860133,82,117,645284166,dire,iDota%7C%20Jarly,0,1731933,1732,0.000931116215883488,VeryHigh,void dire
1860133,114,106,645284166,radiant,koopakoom,1,1731933,1732,0.000931116215883488,VeryHigh,base2 dire
1860133,121,85,645284166,radiant,p1cker,1,1731933,1732,0.000931116215883488,VeryHigh,void dire
1860133,26,22,645284166,radiant,S%20A%20L%20T%20Y%20B%20O%20Y%20S,1,1731933,1732,0.000931116215883488,VeryHigh,base1 radiant
1860133,123,109,645284166,dire,Stiv,0,1731933,1732,0.000931116215883488,VeryHigh,base2 dire
1860133,111,99,645284166,radiant,thug,1,1731933,1732,0.000931116215883488,VeryHigh,base2 dire
1860133,113,102,645284166,radiant,Triskelion,1,1731933,1732,0.000931116215883488,VeryHigh,base2 dire
1860133,114,108,645284166,dire,Where%20is%20my%20money%3F%20BITCH%21,0,1731933,1732,0.000931116215883488,VeryHigh,base2 dire
2333933,13,10,645285079,dire,%40L,1,2183100,2184,0.000934265202984515,VeryHigh,base1 radiant
2334200,10,5,645285079,radiant,%E5%8F%A4%E8%96%AELiN%2D,0,2183367,2184,0.000934265202984515,VeryHigh,base1 radiant
2332666,12,6,645285079,radiant,adsfdt,0,2181833,2182,0.000933409648769328,VeryHigh,base1 radiant
2320400,9,8,645285079,radiant,Allison,0,2169567,2170,0.000928276323478204,VeryHigh,base1 radiant
2333933,24,12,645285079,dire,Luison,1,2183100,2184,0.000934265202984515,VeryHigh,base1 radiant
2333933,27,20,645285079,dire,Mr%2EEscape%20Markham%20Tronto,1,2183100,2184,0.000934265202984515,VeryHigh,base1 radiant
2318666,14,12,645285079,dire,papita,1,2167833,2168,0.000927420769263017,VeryHigh,base1 radiant
2337666,8,7,645285079,radiant,Plop%2ExD%21,0,2186833,2187,0.000935548534307296,VeryHigh,base1 radiant
2327400,9,6,645285079,radiant,rice_dragon,0,2176567,2177,0.00093127076323136,VeryHigh,base1 radiant
2334066,12,14,645285079,dire,zxyc%20%5Bmuted%5D,1,2183233,2184,0.000934265202984515,VeryHigh,base1 radiant
3310300,9,6,645312257,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,0,2356434,2357,0.000711547169811321,VeryHigh,base1 radiant
3312500,9,4,645312257,radiant,%EF%BC%B3%EF%BD%8F%EF%BD%8C%EF%BD%85%EF%BD%89%EF%BD%99%EF%BD%95,0,2358634,2359,0.000712150943396226,VeryHigh,void radiant
3300100,39,16,645312257,dire,8A%2D_%2D,1,2346234,2347,0.000708528301886792,VeryHigh,bottomlane radiant
3300100,120,111,645312257,dire,AreS%2D,1,2346234,2347,0.000708528301886792,VeryHigh,base2 dire
3312233,65,61,645312257,dire,Delilah,1,2358367,2359,0.000712150943396226,VeryHigh,midlane dire
3300100,40,16,645312257,radiant,Frizz,0,2346234,2347,0.000708528301886792,VeryHigh,bottomlane radiant
3302833,12,9,645312257,radiant,fUgItIvE,0,2348967,2349,0.000709132075471698,VeryHigh,base1 radiant
3300100,38,15,645312257,dire,iDota%7C%20Jarly,1,2346234,2347,0.000708528301886792,VeryHigh,bottomlane radiant
3312500,10,7,645312257,radiant,Jyo,0,2358634,2359,0.000712150943396226,VeryHigh,base1 radiant
3300100,37,12,645312257,dire,Where%20is%20my%20money%3F%20BITCH%21,1,2346234,2347,0.000708528301886792,VeryHigh,bottomlane radiant
1800166,104,100,645318558,radiant,Allison,1,1659700,1660,0.000918090813561197,VeryHigh,base2 dire
1800166,124,107,645318558,dire,FiNDoL,0,1659700,1660,0.000918090813561197,VeryHigh,void dire
1807633,120,111,645318558,radiant,I%C2%B4M%20THE%20FUCKING%20TAKAMURA%20DUDE,1,1667167,1668,0.000922515347602456,VeryHigh,base2 dire
1800166,119,96,645318558,dire,Jeremy%2Eftw,0,1659700,1660,0.000918090813561197,VeryHigh,base2 dire
1808100,117,109,645318558,radiant,Marc%21,1,1667634,1668,0.000922515347602456,VeryHigh,base2 dire
1800166,116,100,645318558,dire,Ogichi,0,1659700,1660,0.000918090813561197,VeryHigh,base2 dire
1807900,81,74,645318558,dire,papita,0,1667434,1668,0.000922515347602456,VeryHigh,midlane dire
1808033,114,106,645318558,radiant,Sw1ft1,1,1667567,1668,0.000922515347602456,VeryHigh,base2 dire
1807500,119,111,645318558,dire,TU%2DMARIDO%2DLEVA,0,1667034,1668,0.000922515347602456,VeryHigh,base2 dire
1807433,118,108,645318558,radiant,Yokatta,1,1666967,1667,0.000921962280847298,VeryHigh,base2 dire
4020167,115,109,645319525,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,1,3475367,3476,0.000864640697762058,VeryHigh,base2 dire
4020167,115,109,645319525,radiant,blubby,1,3475367,3476,0.000864640697762058,VeryHigh,base2 dire
4020167,97,110,645319525,dire,BoDuH,0,3475367,3476,0.000864640697762058,VeryHigh,base2 dire
4020167,116,110,645319525,dire,Lostwolf,0,3475367,3476,0.000864640697762058,VeryHigh,base2 dire
4020167,103,89,645319525,dire,MUTED%20CAPTAIN,0,3475367,3476,0.000864640697762058,VeryHigh,base2 dire
4020167,117,109,645319525,radiant,on%20tilt,1,3475367,3476,0.000864640697762058,VeryHigh,base2 dire
4020167,74,103,645319525,dire,Schenzlar,0,3475367,3476,0.000864640697762058,VeryHigh,toplane dire
4020167,113,108,645319525,radiant,seriously%20crumbIing,1,3475367,3476,0.000864640697762058,VeryHigh,base2 dire
4020167,112,111,645319525,radiant,seriously%20crumbling,1,3475367,3476,0.000864640697762058,VeryHigh,void dire
4020167,95,108,645319525,dire,Too%20Much%20Ebony%20Pride%21,0,3475367,3476,0.000864640697762058,VeryHigh,base2 dire
2760066,103,99,645347209,radiant,Allison,1,2628133,2629,0.00095251345438841,VeryHigh,base2 dire
2760066,117,109,645347209,dire,Confidence,0,2628133,2629,0.00095251345438841,VeryHigh,base2 dire
2760066,123,109,645347209,dire,cv,0,2628133,2629,0.00095251345438841,VeryHigh,base2 dire
2760066,115,105,645347209,radiant,iObviouslyAmMe,1,2628133,2629,0.00095251345438841,VeryHigh,base2 dire
2760066,106,95,645347209,radiant,Misaka%20Mikoto%28%20Coco%20Sama%2C,1,2628133,2629,0.00095251345438841,VeryHigh,base2 dire
2760066,84,74,645347209,radiant,P%20a%20l%20o%20m%203%20x%2D,1,2628133,2629,0.00095251345438841,VeryHigh,midlane dire
2760066,115,95,645347209,dire,scofield%2E%20vanguard,0,2628133,2629,0.00095251345438841,VeryHigh,base2 dire
2760066,107,85,645347209,dire,SummeR,0,2628133,2629,0.00095251345438841,VeryHigh,base2 dire
2760066,117,99,645347209,dire,Zpectro%2ENoteGaming,0,2628133,2629,0.00095251345438841,VeryHigh,base2 dire
2760066,104,96,645347209,radiant,zz,1,2628133,2629,0.00095251345438841,VeryHigh,base2 dire
3300033,112,96,645358352,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,2465833,2466,0.000747265254620181,VeryHigh,base2 dire
3300033,105,91,645358352,radiant,%EF%BC%B3%EF%BD%8F%EF%BD%8C%EF%BD%85%EF%BD%89%EF%BD%99%EF%BD%95,1,2465833,2466,0.000747265254620181,VeryHigh,base2 dire
3300033,104,95,645358352,dire,8A%2D_%2D,0,2465833,2466,0.000747265254620181,VeryHigh,base2 dire
3300033,118,108,645358352,dire,AreS%2D,0,2465833,2466,0.000747265254620181,VeryHigh,base2 dire
3300033,111,66,645358352,dire,Delilah,0,2465833,2466,0.000747265254620181,VeryHigh,bottomlane dire
3300033,109,91,645358352,radiant,Frizz,1,2465833,2466,0.000747265254620181,VeryHigh,base2 dire
3300033,112,93,645358352,radiant,fUgItIvE,1,2465833,2466,0.000747265254620181,VeryHigh,base2 dire
3300033,115,83,645358352,dire,Jarly,0,2465833,2466,0.000747265254620181,VeryHigh,base2 dire
3300033,116,100,645358352,radiant,Marshall,1,2465833,2466,0.000747265254620181,VeryHigh,base2 dire
